,title,views, data_time,video_link,thumbnail_link
951,Pattern Matching in SQL | Ep-5 | Top 20 SQL Interview Questions | GeeksforGeeks,88K views,5 years ago,https://www.youtube.com/watch?v=kGEjUBxLDyg,https://i.ytimg.com/vi/kGEjUBxLDyg/hqdefault.jpg
952,Display Duplicate of a Column | Ep-4 | Top 20 SQL Interview Questions | GeeksforGeeks,98K views,5 years ago,https://www.youtube.com/watch?v=zajIPJwLb78,https://i.ytimg.com/vi/zajIPJwLb78/hqdefault.jpg
953,Display Alternate Records | Ep-3 | Top 20 SQL Interview Questions | GeeksforGeeks,128K views,5 years ago,https://www.youtube.com/watch?v=ZhcKee2weD4,https://i.ytimg.com/vi/ZhcKee2weD4/hqdefault.jpg
954,Department Wise Highest Salary | Ep-2 | Top 20 SQL Interview Questions | GeeksforGeeks,153K views,5 years ago,https://www.youtube.com/watch?v=OddSz0T85nc,https://i.ytimg.com/vi/OddSz0T85nc/hqdefault.jpg
955,Check if a given array contains duplicate elements within k distance from each other | GeeksforGeeks,5.4K views,5 years ago,https://www.youtube.com/watch?v=hzRo7dLtQHs,https://i.ytimg.com/vi/hzRo7dLtQHs/hqdefault.jpg
956,2nd Highest Salary | Ep-1 | Top 20 SQL Interview Questions | GeeksforGeeks,301K views,5 years ago,https://www.youtube.com/watch?v=-6v7ctxC7yk,https://i.ytimg.com/vi/-6v7ctxC7yk/hqdefault.jpg
957,Map (Go Programming Language) | GeeksforGeeks,1.2K views,5 years ago,https://www.youtube.com/watch?v=j5KA7K0-gbY,https://i.ytimg.com/vi/j5KA7K0-gbY/hqdefault.jpg
958,Packages (Basics) | GeeksforGeeks,7.8K views,5 years ago,https://www.youtube.com/watch?v=fhWCG4G1oHY,https://i.ytimg.com/vi/fhWCG4G1oHY/hqdefault.jpg
959,Find whether an array is subset of another array | GeeksforGeeks,13K views,5 years ago,https://www.youtube.com/watch?v=ydiUGfYnByw,https://i.ytimg.com/vi/ydiUGfYnByw/hqdefault.jpg
960,Sample Class | DSA LIVE For Working Professionals | GeeksforGeeks,24K views,5 years ago,https://www.youtube.com/watch?v=X9aJBXeMP_4,https://i.ytimg.com/vi/X9aJBXeMP_4/hqdefault.jpg
961,Interfaces (Java Programming) | GeeksforGeeks,10K views,5 years ago,https://www.youtube.com/watch?v=8ZdbOOCqEII,https://i.ytimg.com/vi/8ZdbOOCqEII/hqdefault.jpg
962,Find Itinerary from a given list of tickets (Tickets Hashing)| GeeksforGeeks,4.6K views,5 years ago,https://www.youtube.com/watch?v=u52i2gAnFvU,https://i.ytimg.com/vi/u52i2gAnFvU/hqdefault.jpg
963,Minimum Window Substring | GeeksforGeeks,24K views,5 years ago,https://www.youtube.com/watch?v=Xg0rPVTQf98,https://i.ytimg.com/vi/Xg0rPVTQf98/hqdefault.jpg
964,Slice (Go Programming Language)| GeeksforGeeks,726 views,5 years ago,https://www.youtube.com/watch?v=Lg-j14e22a8,https://i.ytimg.com/vi/Lg-j14e22a8/hqdefault.jpg
965,Abstract Classes (Java Programming Language) | GeeksforGeeks,10K views,5 years ago,https://www.youtube.com/watch?v=DWmpxZ59JW0,https://i.ytimg.com/vi/DWmpxZ59JW0/hqdefault.jpg
966,Method Overriding (Java Programming Language) | GeeksforGeeks,5.5K views,5 years ago,https://www.youtube.com/watch?v=i6GzimCuFhM,https://i.ytimg.com/vi/i6GzimCuFhM/hqdefault.jpg
967,Diameter of a Binary Tree (Problem of the Week) | by Shashi Bhushan | GeeksforGeeks,6.2K views,5 years ago,https://www.youtube.com/watch?v=rm2WE0MCJ6k,https://i.ytimg.com/vi/rm2WE0MCJ6k/hqdefault.jpg
968,Arrays in Go Programming Language | GeeksforGeeks,979 views,5 years ago,https://www.youtube.com/watch?v=xf5D8DogB1w,https://i.ytimg.com/vi/xf5D8DogB1w/hqdefault.jpg
969,Pointers In Go Programming Language | GeeksforGeeks,3.1K views,5 years ago,https://www.youtube.com/watch?v=58LQJBCKk3s,https://i.ytimg.com/vi/58LQJBCKk3s/hqdefault.jpg
970,Method Overloading (Java Programming Language)| GeeksforGeeks,6.1K views,5 years ago,https://www.youtube.com/watch?v=MHns-oaIHIs,https://i.ytimg.com/vi/MHns-oaIHIs/hqdefault.jpg
971,Inheritance in Java (Java Programming)| GeeksforGeeks,6.7K views,5 years ago,https://www.youtube.com/watch?v=kfZkCT9J2Q4,https://i.ytimg.com/vi/kfZkCT9J2Q4/hqdefault.jpg
972,Sampling and Quantization (Digital Image Processing) | GeeksforGeeks,97K views,5 years ago,https://www.youtube.com/watch?v=JPdMQ9-wJyw,https://i.ytimg.com/vi/JPdMQ9-wJyw/hqdefault.jpg
973,Submatrix Sum Queries | GeeksforGeeks,17K views,5 years ago,https://www.youtube.com/watch?v=-d8KbQVx-mM,https://i.ytimg.com/vi/-d8KbQVx-mM/hqdefault.jpg
974,DSA LIVE For Working Professionals | Live Online Classroom Program by GeeksforGeeks,10K views,5 years ago,https://www.youtube.com/watch?v=0JnUBSX-KDQ,https://i.ytimg.com/vi/0JnUBSX-KDQ/hqdefault.jpg
975,Thread Join | GeeksforGeeks,18K views,5 years ago,https://www.youtube.com/watch?v=ruXbPdOST4A,https://i.ytimg.com/vi/ruXbPdOST4A/hqdefault.jpg
976,Variables (Core Java) | GeeksforGeeks,1.6K views,5 years ago,https://www.youtube.com/watch?v=pqKMBf_DR5w,https://i.ytimg.com/vi/pqKMBf_DR5w/hqdefault.jpg
977,Main method | Java Programming Language | GeeksforGeeks,4.1K views,5 years ago,https://www.youtube.com/watch?v=6hy_kiXlvnc,https://i.ytimg.com/vi/6hy_kiXlvnc/hqdefault.jpg
978,Check if a word exists in a grid or not | GeeksforGeeks,17K views,5 years ago,https://www.youtube.com/watch?v=UDQ_FgNbArA,https://i.ytimg.com/vi/UDQ_FgNbArA/hqdefault.jpg
979,Inter-Thread-Communication (Java)|  GeeksforGeeks,28K views,5 years ago,https://www.youtube.com/watch?v=Ut8YFsi2WR0,https://i.ytimg.com/vi/Ut8YFsi2WR0/hqdefault.jpg
980,Break Continue | Java Programming | GeeksforGeeks,2.8K views,5 years ago,https://www.youtube.com/watch?v=4uqb7-QpOAc,https://i.ytimg.com/vi/4uqb7-QpOAc/hqdefault.jpg
981,Switch Case | Java Programming | GeeksforGeeks,4K views,5 years ago,https://www.youtube.com/watch?v=Ptlafta8zTI,https://i.ytimg.com/vi/Ptlafta8zTI/hqdefault.jpg
982,If-Else | Java Programming Language | GeeksforGeeks,3.5K views,5 years ago,https://www.youtube.com/watch?v=LLQVi7kCuTA,https://i.ytimg.com/vi/LLQVi7kCuTA/hqdefault.jpg
983,Word Break Problem | Dynamic Programming | GeeksforGeeks,54K views,5 years ago,https://www.youtube.com/watch?v=hLQYQ4zj0qg,https://i.ytimg.com/vi/hLQYQ4zj0qg/hqdefault.jpg
984,For each Loop in Java | GeeksforGeeks,9.3K views,5 years ago,https://www.youtube.com/watch?v=DUVqtwVJ3DI,https://i.ytimg.com/vi/DUVqtwVJ3DI/hqdefault.jpg
985,Go Programming Language | Part 9 | If and Switch Statement | GeeksforGeeks,547 views,5 years ago,https://www.youtube.com/watch?v=0lHrGAGbldo,https://i.ytimg.com/vi/0lHrGAGbldo/hqdefault.jpg
986,Go Programming Language | Part 8 | Loops in go programming language | GeeksforGeeks,765 views,5 years ago,https://www.youtube.com/watch?v=eWD1k2zSt9g,https://i.ytimg.com/vi/eWD1k2zSt9g/hqdefault.jpg
987,Go Programming Language | Part 7 | Multiple Return Values and Go Formatting Tools | GeeksforGeeks,579 views,5 years ago,https://www.youtube.com/watch?v=GPs3zyDr4pY,https://i.ytimg.com/vi/GPs3zyDr4pY/hqdefault.jpg
988,Object Oriented Design and Design Patterns | GeeksforGeeks,14K views,5 years ago,https://www.youtube.com/watch?v=AopCPq2cZlA,https://i.ytimg.com/vi/AopCPq2cZlA/hqdefault.jpg
989,Synchronization | GeeksforGeeks,38K views,5 years ago,https://www.youtube.com/watch?v=IIgHG_YHXPE,https://i.ytimg.com/vi/IIgHG_YHXPE/hqdefault.jpg
990,5. For Loop in Java (Core Java) | GeeksforGeeks,4.4K views,5 years ago,https://www.youtube.com/watch?v=JkSQ8KtOA14,https://i.ytimg.com/vi/JkSQ8KtOA14/hqdefault.jpg
991,4. Do While Loop in Java | GeeksforGeeks,4.9K views,5 years ago,https://www.youtube.com/watch?v=8AmQkU9AhpU,https://i.ytimg.com/vi/8AmQkU9AhpU/hqdefault.jpg
992,3. While Loop in Java (Core Java)| GeeksforGeeks,8.7K views,5 years ago,https://www.youtube.com/watch?v=xBJ44A1FCTE,https://i.ytimg.com/vi/xBJ44A1FCTE/hqdefault.jpg
993,Race Condition (Java) | GeeksforGeeks,21K views,5 years ago,https://www.youtube.com/watch?v=P9OWSLpLfwo,https://i.ytimg.com/vi/P9OWSLpLfwo/hqdefault.jpg
994,2. Keywords in Java (Core Java) | GeeksforGeeks,9.4K views,5 years ago,https://www.youtube.com/watch?v=yLhVhi4rxsA,https://i.ytimg.com/vi/yLhVhi4rxsA/hqdefault.jpg
995,1. Identifiers and Tokens in Java (Core Java) | GeeksforGeeks,21K views,5 years ago,https://www.youtube.com/watch?v=W_6zSjdwR7c,https://i.ytimg.com/vi/W_6zSjdwR7c/hqdefault.jpg
996,Use of realloc | GeeksforGeeks,3.5K views,5 years ago,https://www.youtube.com/watch?v=Fp7p5ax1oss,https://i.ytimg.com/vi/Fp7p5ax1oss/hqdefault.jpg
997,Placement 100 | GeeksforGeeks,182K views,5 years ago,https://www.youtube.com/watch?v=B-niwoYEDys,https://i.ytimg.com/vi/B-niwoYEDys/hqdefault.jpg
998,Placement 100 | Teaser 2 | GeeksforGeeks,3K views,5 years ago,https://www.youtube.com/watch?v=SvR2BPLcgAI,https://i.ytimg.com/vi/SvR2BPLcgAI/hqdefault.jpg
999,Understanding “register” keyword in C | GeeksforGeeks,9.2K views,5 years ago,https://www.youtube.com/watch?v=-fOCN-l_Jb8,https://i.ytimg.com/vi/-fOCN-l_Jb8/hqdefault.jpg
1000,Placement 100 | Teaser | GeeksforGeeks,35K views,5 years ago,https://www.youtube.com/watch?v=Dna1LIaC3C4,https://i.ytimg.com/vi/Dna1LIaC3C4/hqdefault.jpg
1001,Storage classes (2) | GeeksforGeeks,6K views,5 years ago,https://www.youtube.com/watch?v=g6g4KgUuq4s,https://i.ytimg.com/vi/g6g4KgUuq4s/hqdefault.jpg
1002,Storage classes | GeeksforGeeks,20K views,5 years ago,https://www.youtube.com/watch?v=VcQWlALilak,https://i.ytimg.com/vi/VcQWlALilak/hqdefault.jpg
1003,What is evaluation order of function parameters in C? | GeeksforGeeks,2.2K views,5 years ago,https://www.youtube.com/watch?v=wmKsc5p4mu4,https://i.ytimg.com/vi/wmKsc5p4mu4/hqdefault.jpg
1004,Thread Sleep | GeeksforGeeks,16K views,5 years ago,https://www.youtube.com/watch?v=PUWqBqHWcJs,https://i.ytimg.com/vi/PUWqBqHWcJs/hqdefault.jpg
1005,Calloc vs malloc | GeeksforGeeks,19K views,5 years ago,https://www.youtube.com/watch?v=NynaUiV7keU,https://i.ytimg.com/vi/NynaUiV7keU/hqdefault.jpg
1006,Struct hack | GeeksforGeeks,2K views,5 years ago,https://www.youtube.com/watch?v=6KGl16FfjEU,https://i.ytimg.com/vi/6KGl16FfjEU/hqdefault.jpg
1007,Classroom Program by GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=CHpRRO2b5aU,https://i.ytimg.com/vi/CHpRRO2b5aU/hqdefault.jpg
1008,How to deallocate memory without using free() in C? | GeeksforGeeks,3.2K views,5 years ago,https://www.youtube.com/watch?v=3fABLWAJuZE,https://i.ytimg.com/vi/3fABLWAJuZE/hqdefault.jpg
1009,Memory layout of C programs | GeeksforGeeks,64K views,5 years ago,https://www.youtube.com/watch?v=kpWG423uQIw,https://i.ytimg.com/vi/kpWG423uQIw/hqdefault.jpg
1010,Structure Member Alighnment and Padding (Part 4) | GeeksforGeeks,2.9K views,5 years ago,https://www.youtube.com/watch?v=3u47OkRsxjY,https://i.ytimg.com/vi/3u47OkRsxjY/hqdefault.jpg
1011,Structure Member Alighnment and Padding (Part 3) | GeeksforGeeks,4K views,5 years ago,https://www.youtube.com/watch?v=oR-m18-OkPc,https://i.ytimg.com/vi/oR-m18-OkPc/hqdefault.jpg
1012,Structure Member Alighnment and Padding (Part 2) | GeeksforGeeks,4.4K views,5 years ago,https://www.youtube.com/watch?v=pvdEIE858mU,https://i.ytimg.com/vi/pvdEIE858mU/hqdefault.jpg
1013,Structure Member Alighnment and Padding (Part 1) | GeeksforGeeks,14K views,5 years ago,https://www.youtube.com/watch?v=RR57zUBbwEM,https://i.ytimg.com/vi/RR57zUBbwEM/hqdefault.jpg
1014,Reverse a Linked List in groups of given size | Set 1 | GeeksforGeeks,19K views,5 years ago,https://www.youtube.com/watch?v=9V_1yk_Y7n0,https://i.ytimg.com/vi/9V_1yk_Y7n0/hqdefault.jpg
1015,Greedy Algorithm for Egyptian Fraction | GeeksforGeeks,8.2K views,5 years ago,https://www.youtube.com/watch?v=8icU9XMEwjs,https://i.ytimg.com/vi/8icU9XMEwjs/hqdefault.jpg
1016,Maximum length of rod for Q-th person | GeeksforGeeks,693 views,5 years ago,https://www.youtube.com/watch?v=NpytzZfg_h8,https://i.ytimg.com/vi/NpytzZfg_h8/hqdefault.jpg
1017,SORTING A QUEUE Without Extra Space | Queue Practice Questions | GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=OcQyfkpA0YY,https://i.ytimg.com/vi/OcQyfkpA0YY/hqdefault.jpg
1018,An Interesting Method to generate binary numbers | GeeksforGeeks,11K views,5 years ago,https://www.youtube.com/watch?v=LeMfdGyN-F0,https://i.ytimg.com/vi/LeMfdGyN-F0/hqdefault.jpg
1019,How does free() know the size of memory to be deallocated? (C Programming) | GeeksforGeeks,4.7K views,5 years ago,https://www.youtube.com/watch?v=egUvdR3ejKU,https://i.ytimg.com/vi/egUvdR3ejKU/hqdefault.jpg
1020,Go Programming Language ( Go Part : An Overview) | GeeksforGeeks,928 views,5 years ago,https://www.youtube.com/watch?v=8g4uzx_ShHQ,https://i.ytimg.com/vi/8g4uzx_ShHQ/hqdefault.jpg
1021,A look of DSA Self Paced | GeeksforGeeks,47K views,5 years ago,https://www.youtube.com/watch?v=X6ewqgkkNbA,https://i.ytimg.com/vi/X6ewqgkkNbA/hqdefault.jpg
1022,Memory leak | GeeksforGeeks,7.3K views,5 years ago,https://www.youtube.com/watch?v=ZrkpRX1TLOc,https://i.ytimg.com/vi/ZrkpRX1TLOc/hqdefault.jpg
1023,Reverse a Linked List in groups of given size | Set 2 | GeeksforGeeks,5.2K views,5 years ago,https://www.youtube.com/watch?v=aF9PGkR0dWU,https://i.ytimg.com/vi/aF9PGkR0dWU/hqdefault.jpg
1024,DSA Online - Basic to Advanced Course (DSA 3) | GeeksforGeeks,46K views,5 years ago,https://www.youtube.com/watch?v=YNk1YSqGiVU,https://i.ytimg.com/vi/YNk1YSqGiVU/hqdefault.jpg
1025,Functions In Go Programming Language | GeeksforGeeks,436 views,5 years ago,https://www.youtube.com/watch?v=BmAncjcPAmk,https://i.ytimg.com/vi/BmAncjcPAmk/hqdefault.jpg
1026,DSA Online (Binary Search) | GeeksforGeeks,38K views,5 years ago,https://www.youtube.com/watch?v=p9FZlPxukVI,https://i.ytimg.com/vi/p9FZlPxukVI/hqdefault.jpg
1027,Thread Naming (Java) | GeeksforGeeks,4.2K views,5 years ago,https://www.youtube.com/watch?v=DaslnWaEq3g,https://i.ytimg.com/vi/DaslnWaEq3g/hqdefault.jpg
1028,Thread.yield() | GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=_c784Dgj39o,https://i.ytimg.com/vi/_c784Dgj39o/hqdefault.jpg
1029,Structures in C | GeeksforGeeks,4.8K views,5 years ago,https://www.youtube.com/watch?v=Rd28GUWEeEs,https://i.ytimg.com/vi/Rd28GUWEeEs/hqdefault.jpg
1030,"Iterative O(log) function for pow(x,y) | GeeksforGeeks",3.2K views,5 years ago,https://www.youtube.com/watch?v=VJ7mkRu3sNc,https://i.ytimg.com/vi/VJ7mkRu3sNc/hqdefault.jpg
1031,"Calculate power (x,y) using recursion | GeeksforGeeks",28K views,5 years ago,https://www.youtube.com/watch?v=rOs6t7FS4xk,https://i.ytimg.com/vi/rOs6t7FS4xk/hqdefault.jpg
1032,Operations on struct variables in C | GeeksforGeeks,2K views,5 years ago,https://www.youtube.com/watch?v=KHDnKkSediE,https://i.ytimg.com/vi/KHDnKkSediE/hqdefault.jpg
1033,Go Programming Language | Variables In GO | GeeksforGeeks,365 views,5 years ago,https://www.youtube.com/watch?v=vpjRF0FHRFk,https://i.ytimg.com/vi/vpjRF0FHRFk/hqdefault.jpg
1034,Types in Go (Go Programming)| GeeksforGeeks,603 views,5 years ago,https://www.youtube.com/watch?v=vhysIDumk2U,https://i.ytimg.com/vi/vhysIDumk2U/hqdefault.jpg
1035,Pointer vs Array (C Programming) | GeeksforGeeks,6.6K views,5 years ago,https://www.youtube.com/watch?v=8dUZpFKvKG0,https://i.ytimg.com/vi/8dUZpFKvKG0/hqdefault.jpg
1036,restrict keyword in C (C Programming) | GeeksforGeeks,7.5K views,5 years ago,https://www.youtube.com/watch?v=ohXjzvcX6Ic,https://i.ytimg.com/vi/ohXjzvcX6Ic/hqdefault.jpg
1037,Void Pointer in C | GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=9dkVR-qunnw,https://i.ytimg.com/vi/9dkVR-qunnw/hqdefault.jpg
1038,Thread Scheduler & Thread Priority | GeeksforGeeks,21K views,5 years ago,https://www.youtube.com/watch?v=7q22vVYKpnQ,https://i.ytimg.com/vi/7q22vVYKpnQ/hqdefault.jpg
1039,Functions that are executed before and after main() in C | GeeksforGeeks,3.5K views,5 years ago,https://www.youtube.com/watch?v=ETF6u22NjOI,https://i.ytimg.com/vi/ETF6u22NjOI/hqdefault.jpg
1040,Functions in C / C++ | GeeksforGeeks,13K views,5 years ago,https://www.youtube.com/watch?v=dfpCveipYRQ,https://i.ytimg.com/vi/dfpCveipYRQ/hqdefault.jpg
1041,Find nth fibonacci no. using recursive technique. | GeeksforGeeks,63K views,5 years ago,https://www.youtube.com/watch?v=4GMh0MfCiqE,https://i.ytimg.com/vi/4GMh0MfCiqE/hqdefault.jpg
1042,"Recursive O(logy) function for pow(x,y) | GeeksforGeeks",4.7K views,5 years ago,https://www.youtube.com/watch?v=2a_Snu8qjko,https://i.ytimg.com/vi/2a_Snu8qjko/hqdefault.jpg
1043,DSA Online Course | GeeksforGeeks,69K views,5 years ago,https://www.youtube.com/watch?v=BnJWi0E3Mv0,https://i.ytimg.com/vi/BnJWi0E3Mv0/hqdefault.jpg
1044,Lets Create Threads (JAVA) | GeeksforGeeks,13K views,5 years ago,https://www.youtube.com/watch?v=kviGixevLNA,https://i.ytimg.com/vi/kviGixevLNA/hqdefault.jpg
1045,Introduction to Multithreading  (JAVA) | GeeksforGeeks,48K views,5 years ago,https://www.youtube.com/watch?v=J_7FtjWgoC4,https://i.ytimg.com/vi/J_7FtjWgoC4/hqdefault.jpg
1046,How to declare a pointer to a function? | GeeksforGeeks,4.6K views,5 years ago,https://www.youtube.com/watch?v=eEHzPJrhK7g,https://i.ytimg.com/vi/eEHzPJrhK7g/hqdefault.jpg
1047,"Difference between const char *p, char * const p and const char * const p | GeeksforGeeks",7.8K views,5 years ago,https://www.youtube.com/watch?v=hbncWGZ8tDg,https://i.ytimg.com/vi/hbncWGZ8tDg/hqdefault.jpg
1048,Digital Image Processing INTRODUCTION | GeeksforGeeks,35K views,5 years ago,https://www.youtube.com/watch?v=F7NSNnd8-Ao,https://i.ytimg.com/vi/F7NSNnd8-Ao/hqdefault.jpg
1049,Pointer to an Array PART - 2 | GeeksforGeeks,3.5K views,5 years ago,https://www.youtube.com/watch?v=xmemQ1ka3uo,https://i.ytimg.com/vi/xmemQ1ka3uo/hqdefault.jpg
1050,Pointer to an Array PART - 1 | GeeksforGeeks,15K views,5 years ago,https://www.youtube.com/watch?v=jYuqC9UD4GI,https://i.ytimg.com/vi/jYuqC9UD4GI/hqdefault.jpg
1051,Linear Search vs Binary Search | GeeksforGeeks,46K views,5 years ago,https://www.youtube.com/watch?v=qBGLYzFF1aQ,https://i.ytimg.com/vi/qBGLYzFF1aQ/hqdefault.jpg
1052,Downloading and Installing Go and Working with packages. | GeeksforGeeks,2.4K views,5 years ago,https://www.youtube.com/watch?v=ApZiFdS6l54,https://i.ytimg.com/vi/ApZiFdS6l54/hqdefault.jpg
1053,An Uncommon representation of array elements | GeeksforGeeks,3.1K views,5 years ago,https://www.youtube.com/watch?v=Uw_TtJQyrwk,https://i.ytimg.com/vi/Uw_TtJQyrwk/hqdefault.jpg
1054,"Dangling, Void , Null and Wild Pointers | GeeksforGeeks",21K views,5 years ago,https://www.youtube.com/watch?v=uvw5bZZT3pM,https://i.ytimg.com/vi/uvw5bZZT3pM/hqdefault.jpg
1055,Downloading and Storing Packages In Go | GeeksforGeeks,317 views,5 years ago,https://www.youtube.com/watch?v=oBjUUF054w8,https://i.ytimg.com/vi/oBjUUF054w8/hqdefault.jpg
1056,"Dereference, Reference | GeeksforGeeks",12K views,5 years ago,https://www.youtube.com/watch?v=Sqmo6qadIDE,https://i.ytimg.com/vi/Sqmo6qadIDE/hqdefault.jpg
1057,Why C treats array parameters as pointers? | GeeksforGeeks,6.2K views,5 years ago,https://www.youtube.com/watch?v=yI3jxhfyghA,https://i.ytimg.com/vi/yI3jxhfyghA/hqdefault.jpg
1058,Linux Tutorials | tr command | GeeksforGeeks,29K views,5 years ago,https://www.youtube.com/watch?v=iNWdEWWYo50,https://i.ytimg.com/vi/iNWdEWWYo50/hqdefault.jpg
1059,Linux Tutorials | uniq command | GeeksforGeeks,18K views,5 years ago,https://www.youtube.com/watch?v=k2k1LaKsAWI,https://i.ytimg.com/vi/k2k1LaKsAWI/hqdefault.jpg
1060,GRE Test Series | GeeksforGeeks,2.5K views,5 years ago,https://www.youtube.com/watch?v=pS5Pb6uBbRE,https://i.ytimg.com/vi/pS5Pb6uBbRE/hqdefault.jpg
1061,Pointers in C Basic | GeeksforGeeks,54K views,5 years ago,https://www.youtube.com/watch?v=qcWQ1AmmNWI,https://i.ytimg.com/vi/qcWQ1AmmNWI/hqdefault.jpg
1062,Double Pointer (Pointer to Pointer) in C | GeeksforGeeks,67K views,5 years ago,https://www.youtube.com/watch?v=ahKfY1EsWd8,https://i.ytimg.com/vi/ahKfY1EsWd8/hqdefault.jpg
1063,Linux Tutorials | sort command  GeeksforGeeks,44K views,5 years ago,https://www.youtube.com/watch?v=fEx5rnbDKO4,https://i.ytimg.com/vi/fEx5rnbDKO4/hqdefault.jpg
1064,Linux Tutorials | paste command | GeeksforGeeks,15K views,5 years ago,https://www.youtube.com/watch?v=ilV6dcTJzzE,https://i.ytimg.com/vi/ilV6dcTJzzE/hqdefault.jpg
1065,Linux Tutorials | cut command | Splitting a file vertically | GeeksforGeeks,51K views,5 years ago,https://www.youtube.com/watch?v=eHGCxEVlHd0,https://i.ytimg.com/vi/eHGCxEVlHd0/hqdefault.jpg
1066,Linux Tutorials | Print line between M and N lines head and tail combined | GeeksforGeeks,4.5K views,5 years ago,https://www.youtube.com/watch?v=tMXF-YKyP0w,https://i.ytimg.com/vi/tMXF-YKyP0w/hqdefault.jpg
1067,Linux Tutorials | tail command | GeeksforGeeks,17K views,5 years ago,https://www.youtube.com/watch?v=1pD28tFgAb8,https://i.ytimg.com/vi/1pD28tFgAb8/hqdefault.jpg
1068,System Design | GeeksforGeeks,4.4K views,5 years ago,https://www.youtube.com/watch?v=b-P-auApWEk,https://i.ytimg.com/vi/b-P-auApWEk/hqdefault.jpg
1069,Linux Tutorials | head command | GeeksforGeeks,13K views,5 years ago,https://www.youtube.com/watch?v=ZZACz-filWU,https://i.ytimg.com/vi/ZZACz-filWU/hqdefault.jpg
